clip_name,clip_directory,frame_count,complete_16_frames,detected_frame_indices,missing_frame_indices,extra_frame_indices,folder_size_bytes
02-02-02-02-02-02-23,/kaggle/working/ravdess_faces_16f/02-02-02-02-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298127
02-02-02-02-02-02-24,/kaggle/working/ravdess_faces_16f/02-02-02-02-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288458
02-02-03-01-01-01-01,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275540
02-02-03-01-01-01-02,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,274691
02-02-03-01-01-01-03,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,287646
02-02-03-01-01-01-04,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296049
02-02-03-01-01-01-05,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,319364
02-02-03-01-01-01-06,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,279560
02-02-03-01-01-01-07,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298157
02-02-03-01-01-01-08,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297340
02-02-03-01-01-01-09,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,301927
02-02-03-01-01-01-10,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298251
02-02-03-01-01-01-11,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,354286
02-02-03-01-01-01-12,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,240626
02-02-03-01-01-01-13,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,314596
02-02-03-01-01-01-14,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295077
02-02-03-01-01-01-15,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,303074
02-02-03-01-01-01-16,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,308733
02-02-03-01-01-01-17,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300954
02-02-03-01-01-01-19,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,285263
02-02-03-01-01-01-20,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,306766
02-02-03-01-01-01-21,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,269125
02-02-03-01-01-01-22,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303239
02-02-03-01-01-01-23,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291217
02-02-03-01-01-01-24,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299752
02-02-03-01-01-02-01,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,273789
02-02-03-01-01-02-02,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276540
02-02-03-01-01-02-03,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302464
02-02-03-01-01-02-04,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298095
02-02-03-01-01-02-05,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,324965
02-02-03-01-01-02-06,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,275128
02-02-03-01-01-02-07,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,289848
02-02-03-01-01-02-08,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295639
02-02-03-01-01-02-09,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,309978
02-02-03-01-01-02-10,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304452
02-02-03-01-01-02-11,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,354112
02-02-03-01-01-02-12,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,237372
02-02-03-01-01-02-13,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,315676
02-02-03-01-01-02-14,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298754
02-02-03-01-01-02-15,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304478
02-02-03-01-01-02-16,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,305744
02-02-03-01-01-02-17,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,302806
02-02-03-01-01-02-19,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,294472
02-02-03-01-01-02-20,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295589
02-02-03-01-01-02-21,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,270869
02-02-03-01-01-02-22,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302002
02-02-03-01-01-02-23,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295668
02-02-03-01-01-02-24,/kaggle/working/ravdess_faces_16f/02-02-03-01-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298972
02-02-03-01-02-01-01,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,270239
02-02-03-01-02-01-02,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,278631
02-02-03-01-02-01-03,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296349
02-02-03-01-02-01-04,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296860
02-02-03-01-02-01-05,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,321909
02-02-03-01-02-01-06,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,282202
02-02-03-01-02-01-07,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,300924
02-02-03-01-02-01-08,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295420
02-02-03-01-02-01-09,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307373
02-02-03-01-02-01-10,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,288481
02-02-03-01-02-01-11,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,352328
02-02-03-01-02-01-12,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,242714
02-02-03-01-02-01-13,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,316712
02-02-03-01-02-01-14,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,291232
02-02-03-01-02-01-15,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,300415
02-02-03-01-02-01-16,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,307847
02-02-03-01-02-01-17,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298540
02-02-03-01-02-01-19,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,289409
02-02-03-01-02-01-20,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,301639
02-02-03-01-02-01-21,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,268513
02-02-03-01-02-01-22,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,302194
02-02-03-01-02-01-23,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297900
02-02-03-01-02-01-24,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,304177
02-02-03-01-02-02-01,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,273347
02-02-03-01-02-02-02,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,276641
02-02-03-01-02-02-03,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294821
02-02-03-01-02-02-04,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295928
02-02-03-01-02-02-05,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,324332
02-02-03-01-02-02-06,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,279150
02-02-03-01-02-02-07,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299037
02-02-03-01-02-02-08,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,296870
02-02-03-01-02-02-09,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,308315
02-02-03-01-02-02-10,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293199
02-02-03-01-02-02-11,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,355084
02-02-03-01-02-02-12,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,241445
02-02-03-01-02-02-13,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,318222
02-02-03-01-02-02-14,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,294029
02-02-03-01-02-02-15,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,303329
02-02-03-01-02-02-16,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,308992
02-02-03-01-02-02-17,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304178
02-02-03-01-02-02-19,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,292282
02-02-03-01-02-02-20,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,298929
02-02-03-01-02-02-21,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,268789
02-02-03-01-02-02-22,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,306004
02-02-03-01-02-02-23,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299959
02-02-03-01-02-02-24,/kaggle/working/ravdess_faces_16f/02-02-03-01-02-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297727
02-02-03-02-01-01-01,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,278420
02-02-03-02-01-01-02,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,275925
02-02-03-02-01-01-03,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295607
02-02-03-02-01-01-04,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,290201
02-02-03-02-01-01-05,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,320485
02-02-03-02-01-01-06,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276755
02-02-03-02-01-01-07,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,307219
02-02-03-02-01-01-08,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,303719
02-02-03-02-01-01-09,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,305235
02-02-03-02-01-01-10,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,291935
02-02-03-02-01-01-11,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,355918
02-02-03-02-01-01-12,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,237213
02-02-03-02-01-01-13,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,313642
02-02-03-02-01-01-14,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,298812
02-02-03-02-01-01-15,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,305673
02-02-03-02-01-01-16,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,313775
02-02-03-02-01-01-17,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,312033
02-02-03-02-01-01-19,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,284121
02-02-03-02-01-01-20,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,305399
02-02-03-02-01-01-21,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,267012
02-02-03-02-01-01-22,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,309695
02-02-03-02-01-01-23,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,285037
02-02-03-02-01-01-24,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-01-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299077
02-02-03-02-01-02-01,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,276318
02-02-03-02-01-02-02,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,283189
02-02-03-02-01-02-03,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295967
02-02-03-02-01-02-04,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295970
02-02-03-02-01-02-05,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,321924
02-02-03-02-01-02-06,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,269659
02-02-03-02-01-02-07,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,315546
02-02-03-02-01-02-08,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295627
02-02-03-02-01-02-09,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,304073
02-02-03-02-01-02-10,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,299511
02-02-03-02-01-02-11,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,350977
02-02-03-02-01-02-12,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,237992
02-02-03-02-01-02-13,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310470
02-02-03-02-01-02-14,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,295860
02-02-03-02-01-02-15,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,302180
02-02-03-02-01-02-16,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,312019
02-02-03-02-01-02-17,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307942
02-02-03-02-01-02-19,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-19,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,279836
02-02-03-02-01-02-20,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-20,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297799
02-02-03-02-01-02-21,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-21,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,267805
02-02-03-02-01-02-22,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-22,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310664
02-02-03-02-01-02-23,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-23,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,292395
02-02-03-02-01-02-24,/kaggle/working/ravdess_faces_16f/02-02-03-02-01-02-24,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,293993
02-02-03-02-02-01-01,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-01,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,260454
02-02-03-02-02-01-02,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-02,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,277049
02-02-03-02-02-01-03,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-03,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,294458
02-02-03-02-02-01-04,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-04,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295839
02-02-03-02-02-01-05,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-05,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,320727
02-02-03-02-02-01-06,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-06,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,265544
02-02-03-02-02-01-07,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-07,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,310856
02-02-03-02-02-01-08,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-08,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,295618
02-02-03-02-02-01-09,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-09,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,307450
02-02-03-02-02-01-10,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-10,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,297072
02-02-03-02-02-01-11,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-11,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,351246
02-02-03-02-02-01-12,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-12,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,240692
02-02-03-02-02-01-13,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-13,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,311956
02-02-03-02-02-01-14,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-14,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,297191
02-02-03-02-02-01-15,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-15,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,303119
02-02-03-02-02-01-16,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-16,16,True,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,317767
02-02-03-02-02-01-17,/kaggle/working/ravdess_faces_16f/02-02-03-02-02-01-17,15,False,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,,313385
